articulationpoint	averagebetweenness	averagecloseness	averagenodeconnectivity	averageeccentricity	averagepathlength	clusteringcoefficient	cohesiveness	compactness	globalefficiency	networkcentralization	networkdensity	networkdiameter	networkheterogeneity
PTPRM	1	7312.11391090977	4.03653219084807e-05	27.1323140807852	4.22876557191393	2.38029521678335	0.031678390807036	0.999999652166775	28.3454390240413	0.43985938038981	0.773465567335462	0.00256086022470837	6	3.67011411697303
PRKAR2A	1	7313.00273688183	4.03626234338957e-05	27.1266515666289	4.22885994714987	2.38046299893947	0.0316820004005436	0.999999652094167	28.3518517635048	0.439832757576773	0.773371717643546	0.00256032577315988	6	3.67050021761185
PRKAR1A	1	7313.09277085687	4.03623970709787e-05	27.1187240468101	4.22885994714987	2.38047999449871	0.0316776946227013	0.999999651992465	28.3303370036385	0.439830335026669	0.773372465875714	0.00255957754099199	6	3.6712698961388
PRKAR1B	1	7312.97348055873	4.03627092632881e-05	27.1304265760664	4.22885994714987	2.38045747627347	0.0316829206310914	0.999999652142576	28.344151353723	0.439833767096362	0.773371361342514	0.00256068207419221	6	3.67001757971513
HDLBP	1	7313.00396375985	4.03626184434093e-05	27.1223103057758	4.22885994714987	2.38046323053514	0.0316784324771203	0.99999965203848	28.3418005924696	0.439832609711843	0.773372127389733	0.0025599160269727	6	3.67084232268479
CD59	1	7312.96913929783	4.03627228067932e-05	27.1315590788977	4.22885994714987	2.38045665678109	0.0316832928081556	0.999999652157096	28.3450574920951	0.439833934854765	0.773371254452204	0.00256078896450191	6	3.66989298313953
EEF1A1	1	7313.55662514156	4.0361158975576e-05	27.0779539448849	4.22885994714987	2.38056755547741	0.0314867116030709	0.999999651468485	28.1086362791407	0.439817121899761	0.773376313926863	0.00255572948984284	6	3.67457641167656
S100A1	1	7312.33559833899	4.03647527341263e-05	27.1306153265383	4.22876557191393	2.38033706433959	0.0316793728342971	0.999999652144996	28.3465047622227	0.439853417395134	0.773465727670926	0.00256069988924382	6	3.67027985685808
APEX1	1	7313.04482823704	4.03624930634496e-05	27.1157040392601	4.22885994714987	2.38047094445249	0.0316600956440551	0.999999651953706	28.3072602524186	0.439831105230735	0.77337275091654	0.00255929250016613	6	3.67148015176089
EPHA2	1	7313.05643639107	4.03624774649186e-05	27.1257078142695	4.22885994714987	2.38047313570384	0.0316805876184884	0.999999652082063	28.3420378611187	0.439831280412078	0.773371806718804	0.0025602366979018	6	3.67051313093935
DUSP1	1	7312.9784824462	4.03626946805708e-05	27.1289165722914	4.22885994714987	2.3804584204712	0.031682673426018	0.999999652123214	28.340542009814	0.439833566677032	0.773371503862927	0.00256053955377928	6	3.67018922109836
DUSP5	1	7312.98556058892	4.03626740945913e-05	27.1323140807852	4.22885994714987	2.38045975660008	0.0316838164640721	0.999999652166775	28.3439918737571	0.439833440487085	0.773371183191998	0.00256086022470837	6	3.66977077155035
NEK2	1	7312.981596829	4.03626854475126e-05	27.1270290675727	4.22885994714987	2.38045900836791	0.0316807303051974	0.999999652099009	28.3498790674598	0.439833427125795	0.773371682013443	0.00256036140326311	6	3.67048123463688
MKNK2	1	7312.99726311817	4.0362639028112e-05	27.1304265760664	4.22885994714987	2.38046196566648	0.0316838677986642	0.999999652142576	28.3427519540657	0.439833020348785	0.773371361342514	0.00256068207419221	6	3.66995549156062
C1QBP	1	7313.05530388819	4.0362463323191e-05	27.10664401661	4.22885994714987	2.38047292192322	0.0316435902781509	0.999999651837376	28.2925828957848	0.439830557417895	0.773373606039018	0.00255843737768854	6	3.67242694443792
PRKCA	1	7313.12863344658	4.03623069892918e-05	27.1155152887882	4.22885994714987	2.38048676421833	0.0316742831015959	0.999999651951283	28.3281590530829	0.439829392907346	0.773372768731591	0.00255927468511451	6	3.67170280280141
PRKCE	1	7313.0149112873	4.03625859838313e-05	27.1245753114383	4.22885994714987	2.38046529708113	0.031679699617762	0.999999652067537	28.3443124198034	0.439832309231308	0.773371913609114	0.0025601298075921	6	3.67070288543384
PRKCD	1	7313.07729331824	4.03624078777476e-05	27.1196677991695	4.22885994714987	2.38047707283025	0.0316762942862785	0.999999652004576	28.345126705188	0.439830407474544	0.773372376800456	0.00255966661625007	6	3.67112045771929
PDPK1	1	7313.02378255941	4.03625624361055e-05	27.1228765571914	4.22885994714987	2.38046697169598	0.0316806768132233	0.999999652045745	28.3589846378513	0.43983201231378	0.773372073944578	0.00255996947212755	6	3.6709683054034
SRC	1	7313.56861079651	4.03611458886755e-05	27.0811627029068	4.22885994714987	2.38056981798896	0.0316015928167459	0.999999651509782	28.2248785811993	0.439816505795908	0.773376011070986	0.00255603234572032	6	3.67515787998421
ITGB2	1	7313.0311438279	4.03625828547577e-05	27.1279728199321	4.22885994714987	2.38046836127001	0.0316821484573705	0.999999652111112	28.3443585426692	0.439832582395432	0.773371592938185	0.00256045047852119	6	3.67034224650979
PDE4D	1	7313.02538693845	4.03625560296718e-05	27.126462816157	4.22885994714987	2.38046727455186	0.03168278863689	0.999999652091746	28.3410037151673	0.439832044974709	0.773371735458598	0.00256030795810826	6	3.67038273394369
EIF6	1	7313.15826727063	4.03621948529664e-05	27.102114005285	4.22885994714987	2.38049235814453	0.0316411143895506	0.999999651779182	28.2851843551978	0.439827732841455	0.773374033600256	0.00255800981644974	6	3.67310010849698
ST7	1	7312.96026802567	4.03627485265719e-05	27.1321253303133	4.22885994714987	2.38045498216624	0.0316829494587689	0.999999652164355	28.3480475624937	0.439834236226054	0.773371201007049	0.00256084240965676	6	3.66985196505081
NSMAF	1	7312.9650811627	4.03627338776274e-05	27.1308040770102	4.22885994714987	2.38045589073388	0.0316826840985569	0.999999652147416	28.3438652047634	0.439834043229662	0.773371325712411	0.00256071770429544	6	3.66995762189908
GNB2L1	1	7313.1882785957	4.03621347400737e-05	27.1040015100038	4.22885994714987	2.38049802333095	0.031624789885888	0.999999651803432	28.2998314963411	0.439827391386295	0.77337385544974	0.00255818796696591	6	3.67260689175882
PRKCZ	1	7313.02463193654	4.03625652823951e-05	27.1206115515289	4.22885994714987	2.38046713203144	0.0316732653932154	0.999999652016685	28.3269356399998	0.4398320143922	0.773372287725198	0.00255975569150815	6	3.67112843179138
AP2A2	1	7313.03114382786	4.03625383149702e-05	27.1268403171008	4.22885994714987	2.38046836127001	0.031681952158102	0.999999652096588	28.3377445860814	0.43983187573172	0.773371699828495	0.0025603435882115	6	3.67024748816146
EWSR1	2	7311.26698754244	4.03676307302409e-05	27.096073990185	4.22838807097018	2.38039589488668	0.0316415387012685	0.99999965170156	28.3072010538826	0.43976072241522	0.773374603681908	0.00255743973479802	6	3.67341789442796
INPP4A	1	7312.95838052094	4.03627539437461e-05	27.1325028312571	4.22885994714987	2.38045462586521	0.0316829952715122	0.999999652169195	28.3454390240413	0.43983429560956	0.773371165376946	0.00256087803975999	6	3.6698009569128
APBB1	2	7310.8782559456	4.03686173933946e-05	27.1196677991695	4.22838807097018	2.38032250083591	0.0316743152626279	0.999999652004576	28.3441559990648	0.439770998730874	0.773372376800456	0.00255966661625007	6	3.67126982508823
AKR1B1	1	7312.96394865982	4.03627371757796e-05	27.1308040770102	4.22885994714987	2.38045567695326	0.0316833718036413	0.999999652147416	28.353123017255	0.439834071436827	0.773371325712411	0.00256071770429544	6	3.66999434278942
PSMB8	1	7312.97187617966	4.03627124677595e-05	27.1258965647414	4.22885994714987	2.38045717341759	0.0316682947716612	0.999999652084484	28.3317196941876	0.439833688413217	0.773371788903753	0.00256025451295341	6	3.67062666708904
MAF	1	7312.37249905622	4.03646493741786e-05	27.1292940732352	4.22876557191393	2.38034403002478	0.0316777210735232	0.999999652128055	28.3442154613657	0.439852219332918	0.773465852376287	0.00256057518388251	6	3.67041534697888
LRP1	1	7313.09947149868	4.03624028329409e-05	27.1247640619102	4.22885994714987	2.38048125936738	0.0316819154448389	0.999999652069958	28.3548126977159	0.439830642930131	0.773371895794062	0.00256014762264371	6	3.67070340478403
EIF3C	1	7313.00924877308	4.03626017140765e-05	27.118912797282	4.22885994714987	2.38046422817803	0.0316650685679953	0.999999651994887	28.3217840433802	0.439832338032305	0.773372448060662	0.0025595953560436	6	3.67124510447521
RAB3A	1	7312.3223858059	4.03647984170421e-05	27.1300490751227	4.22876557191393	2.38033457023237	0.0316790516181762	0.999999652137735	28.342401800659	0.439853644240129	0.773465781116081	0.00256064644408897	6	3.67037867445068
RABGGTB	2	7310.74622499053	4.03689486942517e-05	27.1311815779539	4.22838807097018	2.38029757287353	0.031683636656671	0.999999652152256	28.3466001497584	0.439774505326887	0.773371290082307	0.00256075333439867	6	3.66993966184399
UBE2B	1	7312.99915062286	4.03626329274334e-05	27.120422801057	4.22885994714987	2.38046232196751	0.0316716337705293	0.999999652014263	28.3299235541821	0.439832690770327	0.773372305540249	0.00255973787645654	6	3.67127702813256
RDX	1	7313.01698754243	4.03625898255859e-05	27.1266515666289	4.22885994714987	2.38046568901226	0.0316820303829621	0.999999652094167	28.3442795751237	0.439832436608927	0.773371717643546	0.00256032577315988	6	3.67044210410363
CHM	1	7312.97933182335	4.03626920028573e-05	27.1224990562476	4.22885994714987	2.38045858080667	0.0316805012533341	0.999999652040902	28.3657834568809	0.439833368336123	0.773372109574682	0.00255993384202432	6	3.67112999805012
RAB1A	1	7313.04652699131	4.03625118325285e-05	27.1221215553039	4.22885994714987	2.38047126512342	0.031680111957559	0.999999652036059	28.3468901918315	0.439831568125154	0.773372145204785	0.00255989821192108	6	3.67093096705925
RAB2A	1	7312.98980747454	4.03626664778268e-05	27.1279728199321	4.22885994714987	2.3804605582774	0.0316834911432128	0.999999652111112	28.3514533372134	0.439833275400938	0.773371592938185	0.00256045047852119	6	3.67028207450241
RAB4A	1	7312.98659871647	4.03626725250936e-05	27.1262740656852	4.22885994714987	2.38045995256564	0.0316815776795776	0.999999652089325	28.3480807666439	0.439833274213268	0.773371753273649	0.00256029014305665	6	3.67060111211779
NR2F6	3	7308.57125330311	4.03750656046924e-05	27.1285390713477	4.22791619479049	2.38014745775619	0.031682689478169	0.999999652118373	28.3503871087769	0.439713973344148	0.77337153949303	0.00256050392367604	6	3.67026948748465
RAB5A	1	7313.02567006421	4.03625561600503e-05	27.1223103057758	4.22885994714987	2.38046732799701	0.0316793415617968	0.99999965203848	28.3402568786337	0.439831914330998	0.773372127389733	0.0025599160269727	6	3.67105398975253
BICD1	1	7312.22772744429	4.03650459468902e-05	27.1308040770102	4.22876557191393	2.3803167017356	0.031678551260188	0.999999652147416	28.3505134968828	0.439856514541847	0.773465709855874	0.00256071770429544	6	3.67030014959671
RAB6A	1	7313.00368063418	4.03626237853628e-05	27.1285390713477	4.22885994714987	2.38046317708999	0.0316830764396181	0.999999652118373	28.3543971641357	0.439832812506516	0.77337153949303	0.00256050392367604	6	3.67024216270667
DCTN1	1	7313.06153265379	4.03624624249311e-05	27.1187240468101	4.22885994714987	2.38047409771663	0.0316775530085415	0.999999651992465	28.3287476574905	0.439830922626454	0.773372465875714	0.00255957754099199	6	3.6712621354967
NR2F2	1	7312.97036617594	4.03627181837611e-05	27.1298603246508	4.22885994714987	2.38045688837677	0.0316825571136516	0.999999652135315	28.3468074653846	0.43983385023327	0.773371414787669	0.00256062862903736	6	3.67011901472962
RAB5B	1	7313.01349565876	4.03625921669784e-05	27.1274065685164	4.22885994714987	2.38046502985535	0.0316836550328166	0.99999965210385	28.3508331703408	0.439832448782547	0.77337164638334	0.00256039703336634	6	3.6703110847913
RAP1A	1	7313.05445451111	4.03625017453702e-05	27.1243865609664	4.22885994714987	2.38047276158776	0.0316820435169977	0.999999652065115	28.3544309837247	0.439831571094333	0.773371931424165	0.00256011199254048	6	3.67072378931901
PDE6D	1	7312.9782936957	4.03627002902718e-05	27.1283503208758	4.22885994714987	2.3804583848411	0.0316828161261718	0.999999652115953	28.3618307715067	0.439833631108135	0.773371557308082	0.00256048610862443	6	3.67033203672646
KRIT1	1	7312.2644394111	4.0364946988347e-05	27.1304265760664	4.22876557191393	2.38032363179067	0.0316789006654424	0.999999652142576	28.3493520183543	0.43985538001998	0.773465745485978	0.00256068207419221	6	3.67034648616
RAP2A	1	7313.04530011318	4.03625263483417e-05	27.1272178180445	4.22885994714987	2.38047103352775	0.0316838724990139	0.999999652101429	28.35681669617	0.43983188285774	0.773371664198391	0.00256037921831473	6	3.67036469218942
RALA	1	7313.01028690069	4.03626017644063e-05	27.124952812382	4.22885994714987	2.3804644241436	0.0316817992897473	0.999999652072379	28.3480973710949	0.439832496883185	0.773371877979011	0.00256016543769533	6	3.67068652020935
AQP1	1	7312.30001887504	4.03648755254763e-05	27.1283503208758	4.22876557191393	2.38033034806513	0.0316789308887174	0.999999652115953	28.3570382316035	0.439854500253351	0.773465941451545	0.00256048610862443	6	3.67061620845866
CALM1	1	7313.33512646282	4.03617977917411e-05	27.1015477538694	4.22885994714987	2.38052574355126	0.0316644806419781	0.999999651771907	28.3201587627194	0.439824317399123	0.773374087045411	0.00255795637129489	6	3.67312912107687
PPP1CA	4	7307.45488863717	4.03786068102211e-05	27.0870139675349	4.2274443186108	2.38019720598708	0.0316354957953897	0.999999651585062	28.2973209043917	0.439626798951751	0.773375458804386	0.00255658461232043	6	3.67442475189744
RALB	1	7312.96338240845	4.03627387466781e-05	27.1296715741789	4.22885994714987	2.38045557006295	0.0316816574023695	0.999999652132895	28.3451693367228	0.439834062529301	0.77337143260272	0.00256061081398574	6	3.67018239824449
PTPRF	1	7312.97102680254	4.03627199628163e-05	27.1300490751227	4.22885994714987	2.38045701308213	0.0316827578248632	0.999999652137735	28.3471890337259	0.439833886457208	0.773371396972617	0.00256064644408897	6	3.6701056307611
EPRS	1	7313.04586636467	4.03624969620046e-05	27.1151377878445	4.22885994714987	2.38047114041806	0.0316544963639309	0.999999651946437	28.3068566059872	0.439831142345424	0.773372804361695	0.00255923905501128	6	3.67141328198002
BRCA2	1	7313.03189882972	4.03625628770782e-05	27.1215553038883	4.22885994714987	2.38046850379042	0.0316743124455029	0.999999652028794	28.3245526625696	0.439832092481512	0.77337219864994	0.00255984476676624	6	3.67104223865008
RAD51	1	7313.1039071348	4.03623962789387e-05	27.1208003020008	4.22885994714987	2.3804820966748	0.031672504021733	0.999999652019107	28.3282067423018	0.439830535149066	0.773372269910146	0.00255977350655977	6	3.67104897415495
RCC1	1	7313.03510758778	4.03625294396132e-05	27.1196677991695	4.22885994714987	2.38046910950217	0.0316740538018829	0.999999652004576	28.3336274869897	0.439831612068953	0.773372376800456	0.00255966661625007	6	3.67102450004841
RPA2	1	7313.3058701396	4.03617577337999e-05	27.0558701396753	4.22885994714987	2.38052022088526	0.0315412444489984	0.999999651184004	28.1592590296226	0.439822048949236	0.773378398287902	0.00255364512880371	6	3.67670859218336
PAFAH1B1	1	7312.99877312193	4.036263322873e-05	27.123442808607	4.22885994714987	2.3804622507073	0.031677048701719	0.999999652053009	28.3251891438351	0.439832778360998	0.773372020499424	0.0025600229172824	6	3.67082999041555
CLIP1	1	7312.9734805587	4.03627088726063e-05	27.1279728199321	4.22885994714987	2.38045747627347	0.0316814271918056	0.999999652111112	28.3467763091996	0.439833701774506	0.773371592938185	0.00256045047852119	6	3.67036716064684
RARG	1	7312.98008682524	4.03626933487389e-05	27.1277840694602	4.22885994714987	2.38045872332708	0.0316818582547718	0.999999652108691	28.3569121246678	0.439833527780835	0.773371610753236	0.00256043266346958	6	3.67041412725126
BAG1	1	7313.0150056625	4.03625945024955e-05	27.1215553038883	4.22885994714987	2.38046531489618	0.0316747096926571	0.999999652028794	28.3337069166973	0.43983234693983	0.77337219864994	0.00255984476676624	6	3.6710904031266
RB1	1	7313.18412608528	4.03621163322128e-05	27.0973952434881	4.22885994714987	2.38049723946868	0.0316251578205766	0.999999651718543	28.2622955508626	0.439826767265657	0.773374478976547	0.00255756444015933	6	3.67356111977496
E4F1	1	7312.38467346168	4.03646178870996e-05	27.1302378255946	4.22876557191393	2.38034632816643	0.0316792759741456	0.999999652140156	28.3445328856692	0.439851945574957	0.773465763301029	0.00256066425914059	6	3.6702976496331
RBBP8	1	7313.003208758	4.03626287215091e-05	27.1251415628539	4.22885994714987	2.38046308801473	0.0316799443164339	0.9999996520748	28.3466662850437	0.439832817851029	0.773371860163959	0.00256018325274695	6	3.67067498272085
RBL2	1	7313.02265005663	4.03625656199487e-05	27.1221215553039	4.22885994714987	2.38046675791536	0.0316727120037118	0.999999652036059	28.336918827901	0.439832032207255	0.773372145204785	0.00255989821192108	6	3.67097993487632
RXRA	1	7313.06842204603	4.03624444640053e-05	27.1126840317101	4.22885994714987	2.38047539821539	0.0316577601127867	0.999999651914938	28.3013714302058	0.439830553557965	0.773373035957366	0.00255900745934026	6	3.67212365020945
PPARG	1	7313.11862967155	4.03622969943273e-05	27.1077765194413	4.22885994714987	2.38048487582286	0.0316491537568588	0.999999651851922	28.3074398614775	0.43982894901565	0.773373499148708	0.00255854426799823	6	3.67248014384689
PSMC5	1	7313.04699886747	4.03624863322745e-05	27.1098527746319	4.22885994714987	2.38047135419868	0.0316134952373438	0.999999651878585	28.2600922089625	0.439830872150475	0.77337330318314	0.00255874023356602	6	3.67204107044724
NR4A2	1	7312.42902982259	4.03644938682906e-05	27.1281615704039	4.22876557191393	2.38035470124069	0.0316788590094966	0.999999652113532	28.3506256231187	0.439850500180447	0.773465959266597	0.00256046829357281	6	3.67057858547895
NFKBIB	1	7313.88741034353	4.03604514803112e-05	27.118912797282	4.22895432238581	2.38062999723332	0.0316701088579401	0.999999651994887	28.3364422668658	0.439818088959996	0.773372448060662	0.0025595953560436	6	3.67129303097688
NPAS2	1	7312.34371460925	4.03647433117626e-05	27.1296715741789	4.22876557191393	2.38033859643403	0.0316785223725393	0.999999652132895	28.3496071856173	0.439853262107268	0.773465816746184	0.00256061081398574	6	3.67040345667076
